mention_text,lat,lon,valid
Burchard,40.14948272705078,-96.35034942626953,1
Globivalvulina,-1,-1,0
Hudson Bay,59.693668365478516,-85.10712432861328,1
Palaeoproterozoic basins,11.37022,-4.32672,1
Tiercelin,46.62569046020508,6.703384876251221,1
Santos basin,-23.956289291381836,-46.32646179199219,1
Hamar Laghdad,60.79916,11.0561,1
Salgada Rio de Janeiro Estromatolitos,-22.901447296142578,-43.178916931152344,1
White Umfolozi,-28.38040542602539,32.02558135986328,1
Cuatro Cienegas Mexico Streams,26.98713,-102.067,1
Al Kufrah Basin east Libya,27.04377555847168,18.02738380432129,1
Abell,39.32597351074219,-76.6110610961914,1
LAKE NATRON TANZANIA Fig,-6.78967,39.27613,1
Araripina,-8.666999816894531,-35.71699905395508,1
South Africa Ga Gu Stromatolitic,-28.996320724487305,25.087142944335938,1
Allen,33.10419464111328,-96.67173767089844,1
January Hall Mikell and Love,58.05950164794922,25.875202178955078,1
Telegraphenberg A Potsdam Germany,52.39614486694336,13.058538436889648,1
O O Tongatapu Eua,-21.38062,-174.95442,1
Carnoules,43.30234909057617,6.188522815704346,1
Town Roiidebosch South Africa,-33.96692,18.47774,1
South Carolina Columbia SC U.S.A. Abstract,34.00928497314453,-81.03709411621094,1
the younger Bangemall Basin,-24.209529876708984,116.45549774169922,1
Tarim Basin Northwest China,36.79999923706055,95.80000305175781,1
Yellowstone New Zealand and Iceland,64.98397827148438,-18.57899284362793,1
Hannover,52.372066497802734,9.735686302185059,1
Crawley WA Australia,-31.985450744628906,115.8219985961914,1
flood basin,44.29499,20.84743,1
Ruidera Pools Spain,40.390106201171875,-3.554382085800171,1
Pongola,-27.37775230407715,31.615692138671875,1
Florida,28.59551239013672,-82.48734283447266,1
Lee Stocking Island area,23.533000946044922,-75.76699829101562,1
present-day Rivularia,43.30809020996094,-74.0165023803711,1
Westphalia Missouri,38.43865966796875,-91.99810028076172,1
Tunisia Fig,36.80007,10.18706,1
Abitibi greenstone belt Quebec Canada,50.1802670003647,-86.7088955023798,1
Mazara Italy,37.65104,12.59028,1
Le Guerroue,47.92882537841797,-3.8102149963378906,1
Science and Technology Qingdao China,36.06623077392578,120.38298797607422,1
Adamastor Ocean,2.902808904647827,10.298126220703125,1
north of the Dead Sea area,31.5,35.5,1
Irondale Missouri,37.83585739135742,-90.67267608642578,1
Grainstone Grainstone,-1,-1,0
Santa Pola and Mallorca,38.19235610961914,-0.5551819801330566,1
southwestern United States,32.64004135131836,-116.99838256835938,1
Cayman Islands,19.318445205688477,-81.24317932128906,1
Death Valley California,36.30051803588867,-116.4336929321289,1
Persian Gulf,26.80885124206543,51.81928253173828,1
East Pilbara Terrane Western Australia Figure,-25.46647071838379,122.18177795410156,1
Pontons,41.41598892211914,1.516700029373169,1
Brasil,-10.755864143371582,-53.083274841308594,1
Mou-Pou,13.89102554321289,104.99824523925781,1
Ambasaguas area,42.71116638183594,-5.374201774597168,1
western coast of Newfoundland,48.756656646728516,-56.10166931152344,1
Castner Marble Franklin Mountains Texas,31.943498611450195,-106.50700378417969,1
K. Suchaleyeva,-1,-1,0
Kano,12,8.517000198364258,1
Magadl,-1,-1,0
Amsterdam The Netherlands Elsevier,52.37317,4.89066,1
Lorah,41.470130920410156,-94.95547485351562,1
Granny Lake San Salvador Bahamas,24.04084014892578,-74.47541046142578,1
Nutman,-1,-1,0
Kigoma Tanzania Stromatolite Post,-4.88615,29.63832,1
Ocean Surface : Garden City NY Doubleday Co.,40.72812271118164,-73.63507843017578,1
Arroyo de Pedroche,38.42873001098633,-4.7634382247924805,1
Lagoa Vermelha RJ Brazil,-22.92990493774414,-42.390342712402344,1
Central Germany,51.33000183105469,12.170000076293945,1
hypersaline icecovered lakes Wharton,40.90534973144531,-74.5799331665039,1
Gebelin,-1,-1,0
Vienna Peedee,48.20921,16.37278,1
northwestern margin of the Taoudenni Basin,22.677522659301758,-3.9783260822296143,1
Stena Pigadhia,35.50687026977539,27.21306610107422,1
Seckbach J.,50.14471435546875,8.727030754089355,1
Reitner J.,47.77745,13.35434,1
Southern Urals Polyudov Ridge Tsil,53.06882095336914,57.774349212646484,1
Spitsbergen Up,78.60220336914062,15.904857635498047,1
Highborne Cays The Bahamas,23.64954,-74.83692,1
oxygen productivity where the Highborne Cay,38.59292984008789,31.026731491088867,1
Lafavette,30.22126007080078,-92.0187759399414,1
Hamelin Pool Shark Bay,-26.441110610961914,114.34940338134766,1
Meso-Neoproterozoic basins,9.767390251159668,13.64402961730957,1
North America,54.72243881225586,-91.32962036132812,1
south-west England,50.959999084472656,-3.2200000286102295,1
leAe-eiej Great Salt Lake Q,40.97332763671875,-112.50165557861328,1
Connecticut Groton Conneticut United States,41.343692779541016,-72.07877349853516,1
Southern Africa,-1.2833329439163208,29.700000762939453,1
Tokaanu and Te Anarata,-38.97144,175.79053,1
Entophysalis,-1,-1,0
J Canada,62.5742073059082,-96.60790252685547,1
four areas : Montserrat Igualada,41.578765869140625,1.6171929836273193,1
Neothauma,-1,-1,0
Lake R Rangiroa Atoll Tuamotu Archipelago,-17.410491943359375,-140.95529174804688,1
Ebro Basin N Spain,40.390106201171875,-3.554382085800171,1
Tewari,23.645174026489258,77.99526977539062,1
South Australian Museum North Terrace Adelaide,-34.92869186401367,138.60101318359375,1
Bacalar,18.67694091796875,-88.39527893066406,1
north-west of Johannesburg South Africa,-26.0746,28.05614,1
Salvinia Typha,-1,-1,0
Logan,37.84600830078125,-81.98931121826172,1
Metazoa,-51.60423,-69.27076,1
Hoorn Netherlands Microbial Systems Ecology Department,52.641456604003906,5.056807041168213,1
Applied Biotechnology Studies California State University Fullerton Fullerton California,33.87034606933594,-117.92430114746094,1
Alchichica Crater Lake Microbialite Communities S,42.94121170043945,-122.13304901123047,1
Ehingen and Belzheim,48.9615993824963,10.5337710356797,1
Australia Received May,-25.728103637695312,134.4901885986328,1
Parallelophyton Platella,-1,-1,0
Berlin Springer Rothe,52.50147247314453,13.402316093444824,1
Technology Zurich Switzerland,47.367000579833984,8.550000190734863,1
Haut-Rhin France,47.859500885009766,7.273705959320068,1
Tsagaan Gol and Khevtee Tsakhir Nuruu,48.10116195678711,99.12379455566406,1
Bezymyannyi Creek,32.9891471862793,-96.71790313720703,1
Prieska,-29.66759490966797,22.74962615966797,1
Puna-High Andes region,18.19161,120.59821,1
Uchuro-Maya region Siberia,52.93277,80.41351,1
Western Africa,0.425709992647171,30.74982261657715,1
East California Boulevard Pasadena California USA,34.135738700092,-118.147549699999,1
eastern arm of Shark Bay,40.29436111450195,44.938297271728516,1
Hecetaphyton,-1,-1,0
Gyeongsang Basin,44.29499,20.84743,1
Kardar-Parisi-Zhang,34.84852981567383,104.4717025756836,1
Proc Natl Acad Sci,49.0954704284668,21.392044067382812,1
Hamelin Pool Playford,-26.441110610961914,114.34940338134766,1
Wetheredella and Rothpletzella,-1,-1,0
Somme Basin Northern France,46.62480926513672,2.4583969116210938,1
Beigong and Ma'anshan,39.907806396484375,116.3975830078125,1
El Morro,32.26586151123047,-117.00572204589844,1
Noranda Explorations Ltd.,-36.01829528808594,140.5745849609375,1
basin A,44.29499,20.84743,1
Taoudeni Basin,22.677522659301758,-3.9783260822296143,1
Moscow Russia,55.75654220581055,37.61492156982422,1
Amargosa basin,36.639163970947266,-116.40113067626953,1
El-Barqan area north Western Desert of Egypt and Rabigh area Red Sea Saudi Arabia Aref,24.12628173828125,44.54839324951172,1
Institute North Whisman Road Mountain View,37.4006873500018,-122.058356550016,1
Tasmanian Wilderness World Heritage Area Australia,-41.58300018310547,145.41700744628906,1
large Shark Bay,-25.800962448120117,113.8779525756836,1
Aldea del Correo,-31.42879,-64.19977,1
NE England,51.500152587890625,-0.12623600661754608,1
Upper Peninsula of Michigan,46.23332977294922,-86.3499984741211,1
South China Fig,44.38739776611328,-69.59387969970703,1
Stansbury and Antelope,-34.91107940673828,137.7990264892578,1
Vazante,-17.98984718322754,-46.899879455566406,1
Kinnekulle,58.599998474121094,13.411109924316406,1
Ga Tumbia,32.64828872680664,-83.44437408447266,1
Lake Clifton ofWestern Australia,-25.46647071838379,122.18177795410156,1
northern Slave Province North West Territories Canada,63.58796310424805,-118.12918853759766,1
Yangtze Platform,31.96123695373535,120.82371520996094,1
Mauritania Chamard,20.26905632019043,-10.329886436462402,1
Great Salt Lake Utah,40.97332763671875,-112.50165557861328,1
Kent Washington,47.38085174560547,-122.23741912841797,1
Mississippi Valley,33.632896423339844,-90.03202819824219,1
MOORE,35.33827209472656,-97.48836517333984,1
northern flanks of the Vindhyan Plateau,37.95716857910156,-81.11982727050781,1
Hudson,42.251773834228516,-73.78787994384766,1
Indiana Compound Concentration,39.91999435424805,-86.28179931640625,1
N. China,38.825801849365234,-85.33531951904297,1
Caldara,38.06386184692383,15.69402027130127,1
Montana,47.03351974487305,-109.64512634277344,1
Shinn,37.56660079956055,-121.98329162597656,1
lake Tanganyika,-6.5,29.83300018310547,1
Dabrio,-1,-1,0
Shark Bay western Australia,-25.800962448120117,113.8779525756836,1
Danoghat,-1,-1,0
eastern beach Stromatolite Beach,-36.8706,174.912,1
eastern Ebro Basin,43.01771545410156,-4.190669059753418,1
Inyo Hospital,36.802520751953125,-118.19966888427734,1
EarthSun-Moon,42.30253982543945,-70.99752044677734,1
Crowley U.S. Geological Survey,30.21167755126953,-92.38014221191406,1
Colorado Boulder Colorado Avenue Boulder CO,40.0081286367885,-105.269454481036,1
Geocom Consultants Valle del Portet,38.70925521850586,0.15399900078773499,1
north and the Naute Shales,40.91481018066406,-73.93999481201172,1
Collenialike,-1,-1,0
Jianxin,23.99582,121.57,1
western and northeastern basin,42.338958740234375,-71.08871459960938,1
Strelley Pool Chert Western Australia,-25.46647071838379,122.18177795410156,1
Kinnekulle Sweden,58.599998474121094,13.411109924316406,1
Death Valley,36.4838981628418,-117.1325912475586,1
Transvaal basins,-9.648755073547363,-72.13765716552734,1
Oscillatoriales,-1,-1,0
Irkutsk Amphitheater,52.29074,104.27862,1
regions where the Mescal,31.990093231201172,-110.43477630615234,1
Decho,-1,-1,0
ooidal deposit Beienrode,51.46620559692383,10.117792129516602,1
Gilbert Minnesota,47.488895416259766,-92.46495819091797,1
western Indiana USA,40.196956634521484,-85.43162536621094,1
Kanik I.  Trace,32.535560607910156,59.81388854980469,1
I. Arango Hydrocarbon Charge Team Chevron Energy Technology Company Louisiana St. Houston TX,29.76080322265625,-95.3695068359375,1
Lish River Section Darjiling District,26.68248176574707,88.19984436035156,1
Lowest Lake,28.805160522460938,-81.73231506347656,1
central near-shore portion of Second Connecticut Lake Pittsburg New Hampshire,45.05133056640625,-71.38639068603516,1
Neuquen Argentina Gomez-Perez,-38.93448,-68.13112,1
Hamelin Pool A Hypersaline Barred Basin,-26.441110610961914,114.34940338134766,1
Myxosarcina Rivularia Calothrix Tolypothrix Anabaena,-1,-1,0
Grizim,27.795427322387695,-12.240201950073242,1
Mauritania West Africa,20.26905632019043,-10.329886436462402,1
northern Kyushu,32.65013885498047,130.8514404296875,1
Franceville basin,-1.63271,13.60114,1
Andr Atlantic Ocean Eleuthera,25.33594,-76.41904,1
Girvanella Ortonella Rivularia Parachaetetes Garwoodia Solenopora,-1,-1,0
Lake Saida,34.84535,0.13252,1
PRC,34.65474319458008,-112.4190444946289,1
Saudi Arabia,24.12628173828125,44.54839324951172,1
Waili and Taiping,4.849050045013428,100.7391128540039,1
Warawoona group Western Australia,-25.46647071838379,122.18177795410156,1
Str. Jerusalem Israel,31.77251,35.17264,1
Trondheim,63.434566497802734,10.398439407348633,1
analogs Krumbein,27.38544,-99.54184,1
Rio Grande de Norte Natal,-5.79456090927124,-35.21039962768555,1
Monte Cifolo,41.78412,-8.494,1
Facility UC Irvine,33.64204406738281,-117.83917999267578,1
Barrow K. Neilan,71.29070281982422,-156.79225158691406,1
northwest Ontario,44.39543151855469,-79.73403930664062,1
Modem Geology : London Academic Press Limited,51.500152587890625,-0.12623600661754608,1
southern Africa,-1.2833329439163208,29.700000762939453,1
Ryutoku East Horizons and  Figure,42.20320129394531,-83.76551818847656,1
Australia Australian Centre,-25.728103637695312,134.4901885986328,1
Pope,-11.621270179748535,26.408527374267578,1
Amsterdam Elsevier,52.37317,4.89066,1
Calabria and Sicily,37.62739,13.63639,1
Clifton-Preston Lakeland,40.86541748046875,-74.16099548339844,1
Geldsetzer,-1,-1,0
central Flinders Ranges MESA J,-31.496999740600586,138.5449981689453,1
Pilbara Craton MVK,-21.000038146972656,119.4999771118164,1
Ajjers Basin eastern Sahara Algeria,36.74158,3.04384,1
Reference Africa Cape Morgan South Africa Supratidal,-33.92711,18.42006,1
Western Australia Perth,-31.951839447021484,115.85870361328125,1
Coorong lagoon South Australia,-35.455322265625,138.305419921875,1
Shark Bay Western Australia Volume,-25.800962448120117,113.8779525756836,1
northern Cape Province South Africa Part,-29.453306198120117,21.403053283691406,1
Isua Supercrustal Belt,7.4388017654418945,5.895137786865234,1
Hamersley Basin Western Australia,-31.84906005859375,115.80699920654297,1
Grupo Itaiacoca,-25.143863677978516,-49.963626861572266,1
Malagarasi Delta region Tanzania,-6.266271114349365,34.81013107299805,1
D M  Sumartojo J,-1,-1,0
Shark Bay World Heritage Area,-25.800962448120117,113.8779525756836,1
sedimentology Stromatolites : Amsterdam Elsevier Scientific Publishing Company,52.373165130615234,4.890659809112549,1
Turukhansk Uplift Siberia,65.79462432861328,87.96429443359375,1
Hubei and Anhui,31.823959350585938,117.23145294189453,1
Lepot K. Benzerara K.,-1,-1,0
Udaipur Epicontinental Sea,24.576114654541016,73.70050048828125,1
Great Bank,42.65842819213867,-70.75643920898438,1
Dordrecht The Netherlands,51.81155014038086,4.666360855102539,1
eastern Dharwar Craton,15.458492279052734,75.0074691772461,1
Vienna Peedee,48.20921,16.37278,1
The Fenhsiang and Hunghuayuan Formations,-1,-1,0
Boetsap F,-33.969,18.63432,1
Monty Springer-Verlag Berlin,44.4642070505393,-71.1861190994625,1
Bahama Islands,24.68657875061035,-78.05005645751953,1
Baja California,30.58910369873047,-115.11166381835938,1
perennial saline basin,42.166683197021484,-83.78131866455078,1
El Joy azo Almeria,36.84009552001953,-2.4679040908813477,1
Little Darby Island The Bahamas,25.49877,-76.63544,1
Earaheedy Basin,-25.593379974365234,121.58719635009766,1
Beggiatoa,45.47397,11.70298,1
Faure Sill and Stromatolites,-25.896520614624023,113.90809631347656,1
Corinth Greece Shallow,37.93857955932617,22.932029724121094,1
Keene TX,32.391761779785156,-97.33311462402344,1
Vienna Althanstrafte Vienna Austria,48.20921,16.37278,1
Pennsylvania Kutztown Pennsylvania USA,40.51900863647461,-75.77621459960938,1
Sound Florida Straits,24,-81,1
Dharwar,15.458492279052734,75.0074691772461,1
vin de la region,46.26507568359375,2.3498690128326416,1
Mud Volcano Area of Yellowstone National Park,44.662296295166016,-111.09981536865234,1
Antoshkina A.  Development,30.16869,31.41842,1
acidic hotspring waters North Island New Zealand,-36.8888,175.826,1
Pinderi Hills,41.55424499511719,-91.53601837158203,1
northwest side of Lake Gregory,34.24319839477539,-117.2692642211914,1
Eisenberg Consultant Granite Street Ashland Oregon USA,42.1904182434082,-122.70327758789062,1
Little Laramie River,41.42330551147461,-105.81439208984375,1
Munyan,-1,-1,0
both the Fenhsiang and Hunghuayuan Formations,-1,-1,0
Barberton Mountain Land,41.017601013183594,-81.60475158691406,1
Betic Cordillera Southern Spain,40.390106201171875,-3.554382085800171,1
I ` Adour France Reviewed,43.506893157958984,-1.2899320125579834,1
Yenisei Range,50.72943878173828,98.66361236572266,1
middle Sweden,59.33279,18.06449,1
The Kisejin,-1,-1,0
Rotondo Lake Oncolites New,43.49493408203125,12.844374656677246,1
Glacier Bay National Park Alaska,64.14449310302734,-152.27976989746094,1
Botanical Museum Harvard University Cambridge,42.374202728271484,-71.11627197265625,1
Sprinkle J.,-1,-1,0
Neuquen Basin Argentina,-38.63956,-70.1151,1
Death Valley region,36.4838981628418,-117.1325912475586,1
Mexico Ciudad de Mexico Mexico Color,19.43268,-99.13421,1
River Piedra Fig,36.81147003173828,-119.38349914550781,1
Paterina,-1,-1,0
central sector of the Ghorabi,50.779090881347656,-2.978105068206787,1
